Structure Type,Single Family Housing,0.769607843,0.716083916,0.927350427,0.784596118,0.029085873,0.0280866,0.018076645,0.103600294,0.229651163,0.295986622,0.71359743,0.31824417,0.175200494,0.320090806,0.427168576,0.948421863,0.696619951,0.248616004,0.888074617,0.157626037,0.122211122,0.111395179,0.977070064,0.235497503,0.833656644,0.79204893,0.163200723,0.763085399,0.592942659,0.853107345,0.186153141,0.87012987,0.267651888,0.020351526,0.517907902,0.049236829,0.089078498,0.064169268,0.385257985,0.531109686,0.50269438,0.013106624,0.048165138,0.109220637,0.658322354,0.069849691,0.024761077,0.194368756,0.003811339,0.167607622,0.069089048,0.039383718,0.046218487,0.035317861,0.224176527,0.100817439,0.869755564,0.076069731,0.921580547,0.647328244,0.733955659,0.253501401,0.258800522,0.853170732,0.472044728,0.359613428,0.485753996,0.85190409,0.704970949,0.824981845,0.800744879,0.76128266,0.356673961,0.190281899,0.332963989,0.845430108,0.764705882,0.777327935,0.896216216,0.935625457,0,0.180628272,0.243716679,0.322122217,0.079545455,0.168518519,0.128599606,0.130854801,0.235375086,0.156276687,0.956104252,0.384694933,0.182832948,0.25748503,0.882882883,0.167716917,0.720598717,0.518126273,0.737766156,0.760633037,0.759493671,0.096787312,0.019817073,0.044138586,0.006340058,0.090520591,0.11971831,0.307692308,0.16608825,0.271676301,0.858983051,0.891380519,0.023972603,0.011247444,0.003344482,0.032786885,0,0,0.021866338,0.01955755,0,0.025146689,0.095561036,0.040659988,0.074715262,0.037884471,0.107424072,0.133998949,0.071722516,0.120546608,0.055702918,0.330439224,0.165137615,0.029433681,0.146778711,0.7342588,0.326392504,0.597802198,0.711359404,0.786116323,0.917943107,0.926078029,0.190647482,0.150165017,0.211428571,0.237396299,0.447072072,0.410288582,0.046819788,0.685438455,0.244591126,0.46835443,0,0,0.203187251,0.583333333,0.055276382,0,0.685981308,0.082032813,0.979048295,0.723928451,0.082681564,0.959498554,0.888542479,0.60811328,0.830641822,0.766299746,0.715290807,0.438612506,0.94794632,0.568888889,0.242597899,0.402574605,0.324637681,0,0.553421369,0.094128611,0.031193976,0.006203474,0,0.172908367,0.10443996,0.575328084,0.073520622,0.375313283,0.662929222,0.290012537,0.076363636,0.34673913,0.276725718,0.090729783,0.071978574,0.146174863,0.013718205,0.040359967,0.182784636
Structure Type,2-4 Units,0.155882353,0.230769231,0,0.089542893,0.03601108,0.062609713,0,0.371050698,0.431686047,0.508918618,0.091541756,0.351165981,0.476249229,0.553916005,0.408346972,0.035411855,0.226710635,0.427277302,0.098600933,0.384811742,0.236763237,0.290723156,0.017197452,0.441797925,0.120756547,0.113914373,0.443942134,0.16322314,0.282923756,0.115819209,0.365887208,0.079406308,0.532840722,0.273358002,0.094371802,0.413589365,0.376791809,0.375650364,0.402948403,0.267479153,0.286374134,0.150549061,0.20733945,0.485729967,0.302591129,0.133510168,0.156820156,0.231607629,0.056217246,0.460832745,0.295291709,0.004922965,0.566806723,0.133198789,0.364246882,0.409741144,0.077708865,0.205388273,0.046808511,0.169465649,0.217036173,0.457049486,0.492829205,0.091707317,0.125399361,0.466937945,0.432939541,0.072637518,0.102001291,0.03848947,0.022346369,0.154394299,0.422866521,0.165801187,0.408310249,0.097446237,0.122058824,0.165991903,0.083243243,0.064374543,0,0.243455497,0.159177456,0.235907153,0.167748918,0.357407407,0.401972387,0.193501171,0.445973847,0.409052092,0.028120713,0.351085832,0.452655889,0.525449102,0.117117117,0.494910325,0.255880257,0.109979633,0.171834143,0.151335312,0.067126966,0.051647011,0.00203252,0.013289037,0.139481268,0.141025641,0.292253521,0.454298643,0.349529003,0.255298651,0.099661017,0.079887877,0.034246575,0.037832311,0.024749164,0.046838407,0.007062978,0.031058618,0.01539883,0.011862777,0.006439394,0.005029338,0.34648582,0.268709487,0.374943052,0.086646662,0.054555681,0.206516027,0.28101117,0.338701806,0.184350133,0.387129724,0.521856449,0.008941878,0.159103641,0.076351016,0.507548152,0.256593407,0.199875854,0.125078174,0.070568928,0.058863792,0.154676259,0.101210121,0.501298701,0.492661136,0.369369369,0.389585947,0.016784452,0.13998391,0.395306197,0.392405063,0.3125,0,0.111553785,0.098958333,0.165829146,0,0.100934579,0.454181673,0.017045455,0.177522781,0.284916201,0.016393443,0.111457521,0.33677765,0.041407867,0.151566469,0.227954972,0.161570059,0.021960146,0.216752137,0.466093601,0.381509655,0.035748792,0.011043622,0.228091236,0.010251631,0.416636787,0.174937965,0.032176122,0.397609562,0.347124117,0.373753281,0.080095637,0.333333333,0.303433777,0.423735896,0.068484848,0.512681159,0.411117899,0.114792899,0.098426515,0.343351548,0.036438983,0.102808836,0.38340192
Structure Type,5-9 Units,0.047058824,0,0.026709402,0.006887915,0.103878116,0.202165009,0.012292119,0.17707568,0.284883721,0.140468227,0.032655246,0.115226337,0.164096237,0.112372304,0.066284779,0.016166282,0.026380874,0.111222949,0,0.181876197,0.126207126,0.204163623,0,0.139838648,0.013579049,0.084862385,0.22920434,0.05922865,0.061751733,0.02165725,0.259055479,0.033766234,0.104679803,0.327012026,0.021603184,0.261939931,0.251877133,0.142906694,0.133660934,0.087876844,0.1308699,0.103081828,0.097706422,0.166300768,0.013175231,0.064986737,0.212858384,0.291099001,0.039066222,0.121736062,0.266632549,0.010392926,0.179831933,0.278506559,0.116725296,0.260899183,0.007661437,0.072583201,0,0.100763359,0.035005834,0.113912232,0.163950456,0.008292683,0.005591054,0.039674466,0.04447533,0.011283498,0.076178179,0.061728395,0,0.024544735,0.118161926,0.181008902,0.029362881,0.008064516,0.041911765,0.022267206,0,0,0.032786885,0.12565445,0.180502666,0.152060635,0.15530303,0.217592593,0.226824458,0.266978923,0.225051617,0.224594364,0,0.127714581,0.162817552,0.051646707,0,0.161415414,0.023521026,0.038289206,0.031004856,0.023244313,0.081319524,0.089873932,0,0,0.231700288,0.127039627,0.314553991,0.134841629,0.13882003,0.227360308,0,0.028731605,0.049086758,0.057770961,0.061204013,0.06381733,0.01942319,0.003062117,0.031105636,0.004809234,0.020454545,0.007544007,0.085080148,0.092516205,0.16309795,0.128657164,0.09336333,0.219127693,0.201058201,0.14397267,0.208222812,0.155771195,0.249325418,0.016766021,0.107563025,0.005453644,0.126496616,0.055494505,0.074487896,0.051907442,0.003829322,0.008213552,0.104316547,0.034653465,0.129350649,0.118698149,0.123873874,0.095984944,0.080830389,0.027353178,0.098276494,0.050632911,0.125,0,0.187250996,0.049479167,0.266331658,0,0.063551402,0.254101641,0,0.057374283,0.23538175,0,0,0.045158821,0.047204969,0.041490262,0.015478424,0.094020995,0,0.076239316,0.17765043,0.105324751,0.404830918,0,0.057022809,0,0.189315167,0.075682382,0.009737511,0.075298805,0.204843592,0.024146982,0.025104603,0.23245614,0.033637001,0.084830756,0.113939394,0.117028986,0.158827123,0.043786982,0.102778708,0.193989071,0.041726207,0.082083447,0.157407407
Structure Type,10-19 Units,0.02745098,0.034965035,0.038461538,0.012523482,0.282548476,0.292861322,0.053506869,0.279573843,0.043604651,0.022853958,0.004282655,0.050754458,0.108574954,0,0.034369885,0,0.009068425,0.131857071,0.01332445,0.116145501,0.166500167,0.26734843,0,0.165194007,0.023278371,0.009174312,0.082730561,0.01446281,0.02331443,0,0.166895919,0.004823748,0.044745484,0.071230342,0.021603184,0.058099458,0.171672355,0.113423517,0.03980344,0.03014753,0.023094688,0.170031881,0.147247706,0.105927552,0,0.095490716,0.244569939,0.17938238,0.080514531,0.135144672,0.252302968,0.01622755,0.039495798,0.312142617,0.215542053,0.061307902,0.033929223,0.150871632,0.026139818,0.033587786,0.014002334,0.133520075,0.064863103,0.032682927,0,0.044252289,0,0.028208745,0.060038735,0.071895425,0.014897579,0.035629454,0.033916849,0.352373887,0.033795014,0.008736559,0.063235294,0.018218623,0.002162162,0,0.12773224,0.316753927,0.14166032,0.129796305,0.241341991,0.182407407,0.149901381,0.105679157,0.068823125,0.090093937,0,0.08893485,0.15704388,0.006736527,0,0.153659719,0,0.089205703,0.053418005,0.023738872,0.056386651,0.071167141,0.045223577,0,0.172910663,0.20979021,0.112676056,0.041628959,0.075359445,0.119460501,0.005423729,0,0.118150685,0.244376278,0.158528428,0.109484778,0.062389641,0.058617673,0.06867878,0.051939724,0.004545455,0.065800503,0.327373613,0.419563936,0.258314351,0.216804201,0.24128234,0.193378875,0.222222222,0.063445583,0.164456233,0.049540347,0.055045872,0.025707899,0.358543417,0,0.009890682,0.017032967,0.008690255,0.025641026,0.004376368,0,0.052158273,0.076457646,0.143376623,0.10976388,0.055743243,0.08531995,0.14664311,0.019308126,0.130913091,0,0.104166667,0,0.055776892,0.057291667,0.256281407,0,0.039252336,0.128851541,0,0.027674654,0.209310987,0,0,0.004975124,0.038095238,0,0.01782364,0.052943861,0,0.024957265,0.058739255,0.080748976,0.142995169,0.015875207,0.087034814,0.021435228,0.202223019,0.215880893,0.223962743,0.239840637,0.104944501,0.020472441,0.146443515,0.011904762,0,0.064772252,0.091515152,0.011594203,0.083078803,0.057199211,0.147639772,0.147540984,0.059731352,0.122170712,0.11351166
Structure Type,20 Units or More,0,0.018181818,0.007478632,0.106449593,0.548476454,0.414277355,0.916124367,0.049228508,0.010174419,0.031772575,0.157922912,0.164609053,0.075879087,0.013620885,0.063829787,0,0.041220115,0.081026673,0,0.159540523,0.348318348,0.126369613,0.005732484,0.017671917,0.008729389,0,0.080922242,0,0.039067423,0,0.011462632,0.01187384,0.050082102,0.308048104,0.344513928,0.217134417,0.110580205,0.303850156,0.026535627,0.083386786,0.056966898,0.534891959,0.499541284,0.132821076,0.025911287,0.628647215,0.360990443,0.103542234,0.816579323,0.114678899,0.116683726,0.929072842,0.167647059,0.240834174,0.079309242,0.161444142,0.010944911,0.495087163,0.005471125,0.048854962,0,0.042016807,0.019556714,0.014146341,0.388977636,0.089521872,0.0257123,0.03596615,0.049063912,0,0.162011173,0.024148852,0.062363239,0.105341246,0.195567867,0.008736559,0.008088235,0.016194332,0.008648649,0,0.839480874,0.133507853,0.274942879,0.16011369,0.342532468,0.074074074,0.085601578,0.302985948,0.024776325,0.112724167,0.015775034,0.047569804,0.044649731,0.148952096,0,0.022297625,0,0.236659878,0.00597684,0.041048467,0.035673188,0.681577877,0.932926829,0.942572378,0.449567723,0.431623932,0.160798122,0.061538462,0.270203272,0.126204239,0.035932203,0,0.774543379,0.648773006,0.752173913,0.7470726,0.904649794,0.902887139,0.862950416,0.911830715,0.968560606,0.88977368,0.145499383,0.178550383,0.128929385,0.530007502,0.503374578,0.246978455,0.223985891,0.333333333,0.387267905,0.07711951,0.008634647,0.919150522,0.228011204,0.183936539,0.027069235,0.073076923,0.005586592,0.011257036,0.003282276,0.006844627,0.498201439,0.633663366,0.014545455,0.041480536,0.003941441,0.018820577,0.708922261,0.127916331,0.124679135,0.088607595,0.458333333,0,0.442231076,0.2109375,0.256281407,0,0.110280374,0.080832333,0,0.013499831,0.182495345,0.014464802,0,0.004975124,0.042650104,0.040643522,0.023452158,0.252852579,0.023180155,0.113162393,0.054918816,0.029842013,0.073429952,0.973081171,0.074429772,0.874184529,0.160631051,0.527295285,0.734123624,0.114342629,0.208879919,0.006299213,0.674835625,0.040100251,0,0.136648558,0.64969697,0.011956522,0.06536347,0.693491124,0.579176431,0.159836066,0.848385253,0.648213799,0.156721536
Structure Type,Other,0.036679537,0.049693669,0,0.015425532,0.020051414,0.047960309,0,0.087892377,0.004771643,0.005919662,0.016934801,0.059276366,0.01598934,0.065084746,0.036290323,0.037487335,0,0.048840478,0.017028523,0.026400862,0.089954498,0.061669829,0.032176973,0.005533354,0.018326418,0.025402202,0.021094467,0.014383856,0.019215045,0,0.023109937,0.032800673,0.012554928,0.039510818,0.04016673,0.033383915,0.064069997,0.088833067,0.069738481,0.046536224,0.05596556,0.02133922,0.049269311,0.026351658,0.015059276,0.021233569,0.051269531,0.048630977,0.11058264,0.071615369,0.052053023,0.023742277,0.035153584,0.066209443,0.021218173,0.022719789,0.026628895,0.06019221,0.023404255,0.013586957,0.003914591,0.015858209,0.039254824,0.003240741,0.022905365,0.035828308,0.043783561,0.010403662,0.021037359,0.004583921,0.052631579,0.007920286,0.042715827,0.059007181,0.034373587,0.015163002,0.028507795,0.021978022,0.004602992,0.035071527,0.054054054,0.034123563,0.143086172,0.033244681,0.07364577,0.042449548,0.080437887,0.033947624,0.007537688,0.019613948,0,0.011990408,0.010162602,0.078731742,0.021132484,0.022703458,0.03847895,0.04349292,0.022165605,0.04302168,0.007539583,0.029872495,0.053947368,0.003989362,0.026778883,0.05698607,0.024237686,0.076196102,0.029060293,0.023178808,0.013458401,0,0.035087719,0.026196474,0.005202527,0.069340585,0.029094828,0.070906021,0.050194553,0.020886772,0.006673511,0.080128205,0.10523416,0.064765587,0.126418152,0.093445378,0.072154964,0.07486886,0.060694851,0.041353383,0.036481557,0.050788765,0.032730073,0.022595223,0.109632783,0.011146964,0.009081736,0.018137848,0.035492458,0.012717253,0.031889081,0.039265898,0.012494422,0.03670412,0.055209631,0.016175621,0.004924087,0.065380997,0.01585504,0.030051813,0.090964778,0,0,0,0,0.058981233,0.113636364,0,0.079484425,0.091315453,0.035763793,0.039011438,0.11967715,0.003081664,0.032561505,0.03236342,0.014875531,0.033300199,0.005189531,0.028583993,0.009819967,0.031486454,0.012401353,0.033171163,0.011023622,0.069808232,0.022141889,0.006188119,0.112796834,0.030599755,0.1128782,0.010943912,0.026587426,0.028785982,0.068266446,0,0.089010443,0.063802083,0.015822785,0.041170378,0.076832499,0.077345309,0.02559727,0.064575084,0.037208584,0.042159763,0.051594203
Journey to Work,Other,0.036679537,0.049693669,0,0.015425532,0.020051414,0.047960309,0,0.087892377,0.004771643,0.005919662,0.016934801,0.059276366,0.01598934,0.065084746,0.036290323,0.037487335,0,0.048840478,0.017028523,0.026400862,0.089954498,0.061669829,0.032176973,0.005533354,0.018326418,0.025402202,0.021094467,0.014383856,0.019215045,0,0.023109937,0.032800673,0.012554928,0.039510818,0.04016673,0.033383915,0.064069997,0.088833067,0.069738481,0.046536224,0.05596556,0.02133922,0.049269311,0.026351658,0.015059276,0.021233569,0.051269531,0.048630977,0.11058264,0.071615369,0.052053023,0.023742277,0.035153584,0.066209443,0.021218173,0.022719789,0.026628895,0.06019221,0.023404255,0.013586957,0.003914591,0.015858209,0.039254824,0.003240741,0.022905365,0.035828308,0.043783561,0.010403662,0.021037359,0.004583921,0.052631579,0.007920286,0.042715827,0.059007181,0.034373587,0.015163002,0.028507795,0.021978022,0.004602992,0.035071527,0.054054054,0.034123563,0.143086172,0.033244681,0.07364577,0.042449548,0.080437887,0.033947624,0.007537688,0.019613948,0,0.011990408,0.010162602,0.078731742,0.021132484,0.022703458,0.03847895,0.04349292,0.022165605,0.04302168,0.007539583,0.029872495,0.053947368,0.003989362,0.026778883,0.05698607,0.024237686,0.076196102,0.029060293,0.023178808,0.013458401,0,0.035087719,0.026196474,0.005202527,0.069340585,0.029094828,0.070906021,0.050194553,0.020886772,0.006673511,0.080128205,0.10523416,0.064765587,0.126418152,0.093445378,0.072154964,0.07486886,0.060694851,0.041353383,0.036481557,0.050788765,0.032730073,0.022595223,0.109632783,0.011146964,0.009081736,0.018137848,0.035492458,0.012717253,0.031889081,0.039265898,0.012494422,0.03670412,0.055209631,0.016175621,0.004924087,0.065380997,0.01585504,0.030051813,0.090964778,0,0,0,0,0.058981233,0.113636364,0,0.079484425,0.091315453,0.035763793,0.039011438,0.11967715,0.003081664,0.032561505,0.03236342,0.014875531,0.033300199,0.005189531,0.028583993,0.009819967,0.031486454,0.012401353,0.033171163,0.011023622,0.069808232,0.022141889,0.006188119,0.112796834,0.030599755,0.1128782,0.010943912,0.026587426,0.028785982,0.068266446,0,0.089010443,0.063802083,0.015822785,0.041170378,0.076832499,0.077345309,0.02559727,0.064575084,0.037208584,0.042159763,0.051594203
Unit Size,No Bedroom,0,0.018181818,0.006410256,0.018785222,0,0.285254535,0.617498192,0.171932403,0.00872093,0.047380156,0.031049251,0.043895748,0.074645281,0.005675369,0.072831424,0,0.05358615,0.042274786,0.029313791,0.071474154,0.105894106,0.11614317,0.004458599,0.06377257,0.004364694,0.051223242,0.107142857,0.017561983,0.081285444,0,0.165520403,0.020779221,0.036535304,0.366790009,0.013644116,0.086656819,0.162116041,0.260492542,0.021130221,0.026940346,0.049268668,0.55685441,0.383486239,0.145444566,0.018006148,0.214412025,0.125977411,0.145322434,0.169128156,0.079040226,0.10593654,0.184793509,0.080252101,0.090144635,0.03837544,0.130108992,0.028821598,0.206973059,0.014589666,0.067175573,0.012252042,0.040616246,0.057366362,0.035609756,0.060702875,0.053916582,0.042390549,0.008462623,0,0.047204067,0.170391061,0.011084719,0.050328228,0.06268546,0.084210526,0.017473118,0.021323529,0.043522267,0.034594595,0.003657644,0.652322404,0.129581152,0.143183549,0.06063477,0.229437229,0.086111111,0.053648915,0.184133489,0.039917412,0.116567037,0,0.070837642,0.076597383,0.017215569,0.035535536,0.080465342,0.042765502,0.03503055,0.019424729,0.042532146,0.006520905,0.236681578,0.265243902,0.22638823,0.396541787,0.293706294,0.133802817,0.125791855,0.116509668,0.052986513,0.034576271,0.029432376,0.311073059,0.435582822,0.581605351,0.555620609,0.778693349,0.660104987,0.769633508,0.535428022,0.634090909,0.751047779,0.26325524,0.135533294,0.154441913,0.124906227,0.118672666,0.073042564,0.272780717,0.118106393,0.174624226,0.068437181,0.029141932,0.485469449,0.170308123,0.043133366,0.027589797,0.01978022,0.011173184,0.026266417,0.019693654,0,0.041366906,0.03080308,0.055584416,0.073388641,0.025900901,0.074654956,0.572438163,0.025744167,0.051338467,0,0,0,0.019920319,0.026041667,0.341708543,0,0.027102804,0.107643057,0.005326705,0.023624705,0.14972067,0.009643202,0,0.031381554,0.029813665,0.048264183,0.026266417,0.059333638,0,0.078290598,0.091690544,0.091281451,0.049275362,0.109331861,0.072629052,0.410065238,0.165292219,0.630272953,0.452582557,0.168525896,0.199798184,0.022047244,0.185893604,0.018170426,0.05746321,0.109068115,0.278181818,0.043478261,0.058643861,0.246548323,0.169735521,0.140255009,0.467705059,0.447777475,0.094650206
Unit Size,1 Bedroom,0.045098039,0.08951049,0.012820513,0.08140263,0.37534626,0.430953774,0.261026753,0.244305658,0.024709302,0.25696767,0.129550321,0.299039781,0.127698951,0.106696935,0.191489362,0.018475751,0.109645507,0.350276799,0.055296469,0.296745373,0.434898435,0.3458729,0.024203822,0.207837111,0.081474297,0.04969419,0.346292948,0.054063361,0.09199748,0.104519774,0.266391564,0.049721707,0.200738916,0.289546716,0.166003411,0.365829641,0.381228669,0.256330212,0.266339066,0.246311738,0.210161663,0.154445625,0.228440367,0.310098793,0.142731664,0.430592396,0.394005213,0.346957312,0.501191043,0.286873677,0.396110542,0.279606163,0.246638655,0.465859401,0.357850975,0.393392371,0.089748267,0.325832013,0.037082067,0.155725191,0.156942824,0.267973856,0.181551499,0.059512195,0.21884984,0.270091556,0.230715775,0.126939351,0.069722402,0.121278141,0.013035382,0.095803642,0.283916849,0.415430267,0.193905817,0.098790323,0.144852941,0.13562753,0.042162162,0.013899049,0.304986339,0.418848168,0.30883473,0.223117006,0.396645022,0.375,0.370808679,0.353922717,0.284239504,0.337318531,0.04526749,0.277145812,0.294072363,0.080838323,0.029029029,0.269995153,0.049893086,0.320570265,0.085917071,0.120672601,0.152282317,0.203741358,0.466971545,0.392026578,0.312391931,0.376845377,0.32629108,0.286877828,0.198810114,0.147398844,0.01220339,0.10721794,0.476598174,0.399795501,0.352508361,0.320843091,0.196586227,0.209098863,0.137665537,0.337287592,0.273106061,0.190276614,0.419852035,0.451384797,0.323462415,0.46624156,0.448256468,0.241198108,0.353909465,0.305514885,0.400530504,0.253830439,0.327037237,0.420268256,0.411764706,0.109072881,0.167100469,0.175274725,0.13594041,0.053158224,0.053610503,0.052703628,0.28177458,0.313531353,0.215064935,0.308870453,0.263513514,0.159974906,0.19434629,0.171359614,0.173450678,0.215189873,0.5625,0,0.498007968,0.104166667,0.447236181,0,0.145794393,0.286514606,0.0234375,0.142760715,0.352327747,0.033751205,0.081060016,0.109452736,0.07826087,0.086367485,0.120075047,0.208580557,0.017486783,0.174358974,0.23591213,0.174956115,0.082125604,0.446300387,0.24729892,0.400745573,0.32843313,0.194789082,0.441998307,0.258167331,0.243693239,0.194225722,0.240884638,0.124686717,0.151366503,0.340576682,0.373333333,0.251811594,0.164324985,0.489546351,0.409775695,0.307377049,0.325950272,0.202345241,0.385459534
Unit Size,2 Bedrooms,0.205882353,0.278321678,0.307692308,0.296180338,0.427977839,0.211527209,0.09472162,0.230712711,0.306686047,0.357859532,0.294432548,0.427983539,0.477483035,0.461975028,0.395253682,0.417244034,0.395713108,0.382989431,0.214523651,0.340778558,0.281052281,0.286340394,0.200636943,0.334229735,0.23957323,0.489296636,0.20840868,0.403581267,0.324511657,0.306967985,0.364053187,0.357328386,0.437602627,0.23172988,0.369528141,0.345150172,0.270648464,0.23655914,0.358230958,0.285439384,0.316397229,0.195536663,0.270642202,0.344127333,0.445761968,0.24270557,0.334926151,0.249318801,0.274416389,0.309809457,0.287615148,0.43677637,0.434033613,0.356878574,0.321394308,0.327997275,0.396205764,0.278605388,0.319756839,0.32519084,0.268961494,0.379551821,0.391460235,0.425365854,0.282747604,0.400813835,0.401667825,0.454866008,0.486120077,0.289034132,0.202979516,0.413697546,0.317286652,0.305267062,0.408310249,0.383064516,0.327941176,0.354251012,0.325405405,0.38405267,0.040642077,0.216841187,0.185833968,0.235907153,0.204004329,0.265740741,0.261143984,0.300644028,0.350997935,0.284372331,0.447187929,0.41106515,0.3926097,0.22754491,0.386386386,0.337857489,0.315039202,0.2598778,0.313036982,0.370919881,0.448408132,0.310695405,0.25203252,0.327954438,0.171181556,0.196581197,0.309859155,0.315837104,0.334159643,0.417148362,0.322711864,0.365101612,0.164383562,0.11196319,0.043143813,0.058548009,0.006474397,0.117672791,0.049584232,0.094260981,0.058333333,0.012992456,0.176942047,0.313494402,0.348974943,0.279444861,0.285714286,0.361534419,0.167548501,0.390922401,0.32714412,0.287538304,0.235833783,0.094262295,0.20952381,0.456122955,0.432066632,0.371428571,0.363128492,0.387116948,0.353391685,0.524982888,0.467026379,0.553355336,0.455064935,0.335035099,0.291103604,0.306148055,0.152826855,0.380530973,0.375504217,0.556962025,0.4375,0,0.314741036,0.361979167,0.100502513,0,0.273831776,0.338935574,0.26171875,0.220047249,0.258472998,0.341369335,0.216679657,0.337160352,0.251759834,0.321761219,0.323170732,0.223642173,0.131354209,0.363076923,0.375358166,0.296079579,0.631884058,0.410684705,0.253901561,0.072693383,0.304410183,0.115384615,0.102878916,0.296414343,0.322401615,0.407349081,0.457860132,0.29887218,0.292922214,0.279565399,0.247272727,0.370652174,0.408674404,0.181065089,0.283227318,0.247723133,0.170191483,0.244614126,0.319615912
Unit Size,3-4 Bedrooms,0.591176471,0.591608392,0.625,0.568566061,0.1966759,0.060269163,0.020245842,0.317781043,0.611918605,0.324414716,0.518736617,0.229080933,0.296730413,0.401816118,0.331423895,0.560431101,0.401483924,0.202315048,0.672884744,0.282705807,0.163836164,0.251643535,0.710828025,0.35881675,0.588748788,0.386085627,0.296112116,0.462465565,0.484562067,0.576271186,0.204034846,0.527272727,0.286535304,0.096207216,0.403069926,0.177252585,0.173037543,0.235865418,0.332186732,0.402822322,0.3926097,0.050655331,0.112385321,0.200329308,0.371541502,0.112290009,0.141181581,0.241144414,0.05192949,0.292519407,0.203172979,0.09490382,0.235714286,0.08711739,0.271506236,0.148501362,0.371762131,0.160697306,0.575075988,0.366412214,0.507584597,0.283380019,0.339960887,0.46097561,0.422523962,0.265513733,0.325225851,0.377291961,0.423499032,0.463326071,0.573556797,0.448931116,0.294857768,0.216617211,0.309141274,0.466397849,0.500735294,0.423076923,0.522162162,0.520117045,0.00204918,0.234729494,0.261614623,0.358124112,0.156926407,0.246296296,0.295857988,0.152517564,0.315898142,0.253629377,0.444444444,0.235780765,0.20169361,0.633233533,0.504504505,0.253029569,0.473984319,0.360081466,0.53978334,0.430761622,0.359416954,0.241154941,0.014735772,0.053630755,0.113544669,0.123931624,0.207746479,0.260633484,0.347050074,0.369942197,0.562711864,0.458304135,0.047945205,0.052658487,0.011705686,0.033372365,0.006474397,0,0.032953496,0.020519397,0.024242424,0.033109807,0.125770654,0.088391279,0.173120729,0.108027007,0.138357705,0.319495533,0.166960611,0.177647633,0.097701149,0.344228805,0.382083108,0,0.180952381,0.382746653,0.333159813,0.352747253,0.462445686,0.514071295,0.49452954,0.353182752,0.209832134,0.102310231,0.257142857,0.227185705,0.38963964,0.410288582,0.064929329,0.381335479,0.399706637,0.227848101,0,0,0.167330677,0.5078125,0.110552764,0,0.510280374,0.244497799,0.675426136,0.519743503,0.19292365,0.567020251,0.600155885,0.48373517,0.560662526,0.530906012,0.45684803,0.494294843,0.703538024,0.344273504,0.260744986,0.414277355,0.215458937,0.033683048,0.379351741,0.116495806,0.19756185,0.007444169,0.00254022,0.252589641,0.229566095,0.373228346,0.115361626,0.544486216,0.445690259,0.25532804,0.096969697,0.32173913,0.345754429,0.082840237,0.131904921,0.258652095,0.032294941,0.086446687,0.19170096
Unit Size,5 or More Bedrooms,0.157843137,0.022377622,0.048076923,0.035065748,0,0.011995319,0.006507592,0.035268185,0.047965116,0.013377926,0.026231263,0,0.02344232,0.023836549,0.009001637,0.003849115,0.039571311,0.022143936,0.027981346,0.008296107,0.014319014,0,0.059872611,0.035343834,0.085838991,0.023700306,0.0420434,0.062327824,0.017643352,0.012241055,0,0.044897959,0.038587849,0.015726179,0.047754406,0.025110783,0.012969283,0.010752688,0.022113022,0.038486209,0.031562741,0.04250797,0.005045872,0,0.021958718,0,0.003909644,0.017257039,0.003334921,0.031757234,0.00716479,0.003920139,0.003361345,0,0.010873041,0,0.11346224,0.027892235,0.053495441,0.085496183,0.054259043,0.028478058,0.029661017,0.018536585,0.015175719,0.009664293,0,0.032440056,0.020658489,0.079157589,0.040037244,0.030482977,0.053610503,0,0.004432133,0.034274194,0.005147059,0.043522267,0.075675676,0.078273592,0,0,0.10053313,0.122216959,0.012987013,0.026851852,0.018540434,0.008782201,0.008947006,0.008112724,0.063100137,0.005170631,0.035026944,0.041167665,0.044544545,0.058652448,0.11831789,0.024439919,0.041837878,0.035113749,0.033371692,0.007726718,0.00101626,0,0.006340058,0.008935509,0.022300469,0.010859729,0.003470501,0.012524085,0.06779661,0.039943938,0,0,0.011036789,0.031615925,0.01177163,0.01312336,0.010163228,0.012504008,0.010227273,0.012573345,0.014180025,0.011196229,0,0.021380345,0.008998875,0.004729375,0.038800705,0.007808687,0,0.045965271,0.02590394,0,0.02745098,0.008924145,0.04008329,0.080769231,0.027312228,0.019387117,0.078774617,0.069130732,0,0,0.017142857,0.055520102,0.029842342,0.048933501,0.015459364,0.041029767,0,0,0,0,0,0,0,0,0.042990654,0.022408964,0.034090909,0.093823827,0.046554935,0.048216008,0.102104443,0.038270188,0.079503106,0.012701101,0.073639775,0.014148791,0.147620984,0.04,0.036294174,0.0234055,0.021256039,0,0.046818727,0,0.004302617,0.052109181,0,0.024302789,0.004540868,0.003149606,0,0.013784461,0.052557814,0.015461763,0.004242424,0.012318841,0.022602321,0,0.005356545,0.045992714,0.003858245,0.018816471,0.008573388
