tract,Total Population,Group Quarter Population,Percent Female,Housholds,Family Households,Non-Family Households,"Single Person Households, % of Total","Households with Children, % of Total","Households with 60 years and older, % of Total",Average Household Size,Average Family Household Size,Asian,Black/African American,White,Native American Indian,Native Hawaiian/Pacific Islander,Other/Two or More Races,% Latino (of Any Race),0-4 Years,5-17 Years,18-34 Years,35-59 Years,60 and older,High School or Less,Some College/Associate Degree,College Degree,Graduate/Professional Degree,Foreign Born,English Only,Spanish Only,Asian/Pacific Islander,Other European Languages,Other Languages,% of All Households,% of Spanish-Speaking Households,% of Asian-Speaking Households,% of Other European-Speaking Households,% of Households Speaking Other Languages,Total Number of Units,Median Year Structure Built,Owner Occupied,Renter Occupied,Vacant Units,For Rent,For Sale Only,"Rented or Sold, Not Occupied","For Seasonal, Recreation or Occasional Use",Other Vacant,Median Year Moved in to Unit (Own),Median Year Moved in to Unit (Rent),Percent in Same House Last Year,Percent Abroad Last Year,Single Family Housing,2-4 Units,5-9 Units,10-19 Units,20 Units or More,Other Type,No Bedroom,1 Bedroom,2 Bedrooms,3-4 Bedrooms,5 or More Bedrooms,Median Rent,Median Contract Rent,Median Rent as % of Household Income,Median Home Value,Vehicles Available,Vehicles Homeowners,Vehicles Renters,Vehicles Per Capita,Households with no Vehicle,Percent of Homeowning Households,Percent of Renting Households,Median Household Income (B19013_001),Median Family Income (B19113_001),Per Capita Income,Percent in Poverty,Unemployment Rate,Percent Unemployment Female,Percent Unemployment Male,Employed Residents,Managerial Professional,Services,Sales and Office,Natural Resources,Production Transport Materials,Workers 16 Years and Older,Car,Drove Alone,Carpooled,Transit,Bike,Walk,Other Journey Type,Worked at Home
31401,2378,59,0.477291842,561,0.828877005,0.171122995,0.017825312,0.367201426,0.632798574,4.13368984,4.447311828,0.535744323,0.058873003,0.111438183,0.020185029,0,0.273759462,0.251051304,0.050883095,0.135407906,0.242640875,0.297729184,0.27333894,0.464873765,0.216794731,0.207464325,0.110867179,0.535744323,0.218431546,0.228622065,0.510855117,0.042091272,0,0.251218432,0.10456358,0.146654852,0,0,698,1945.568182,0.707664884,0.292335116,0.196275072,0.759124088,0,0,0,0.240875912,2002.407407,2009,0.976210705,0,0.722063037,0.277936963,0,0,0,0,0.078796562,0.011461318,0.362464183,0.5,0.047277937,2943.548387,2640.625,37.68181818,906690.1408,1081,0.726179463,0.273820537,0.454583684,0.146167558,0.166246851,0.097560976,89631.78295,83152.17391,31946.0471,0.05508831,0.028081123,0.503120125,0.524960998,1246,0.371589085,0.32905297,0.073033708,0.060192616,0.166131621,1207,0.685998343,0.589892295,0.096106048,0.229494615,0,0,0.018227009,0.066280033
31402,4788,51,0.54197995,1262,0.792393027,0.207606973,0.157686212,0.410459588,0.450079239,3.753565769,4.25,0.408312448,0.144527987,0.158730159,0.003550543,0.000208855,0.284670008,0.295530493,0.059106099,0.138262322,0.184210526,0.420426065,0.197994987,0.406418631,0.268673672,0.217835842,0.107071855,0.463241437,0.345172031,0.294339623,0.344950055,0.009322974,0.006215316,0.076581576,0.011098779,0.065482797,0,0,1311,1942.39777,0.820919176,0.179080824,0.037376049,0,0,0,0,1,2002.02346,2013.148148,0.950083542,0,0.948131198,0.051868802,0,0,0,0,0,0.046529367,0.334858886,0.534706331,0.083905416,2165.09434,2090.206186,30.26339286,980263.1579,2120,0.908962264,0.091037736,0.442773601,0.144215531,0.092664093,0.380530973,133061.2245,132115.3846,38486.65414,0.076319695,0.033309196,0.534395366,0.498913831,2670,0.323970037,0.319850187,0.241947566,0.013483146,0.100749064,2645,0.584499055,0.41436673,0.170132325,0.251417769,0,0.003402647,0.016257089,0.14442344
32601,4874,9,0.519696348,1762,0.573212259,0.426787741,0.232122588,0.191827469,0.403518729,2.761066969,3.481188119,0.462864177,0.033853098,0.344480919,0.004513746,0.006565449,0.14772261,0.125769389,0.048420189,0.085761182,0.303241691,0.337094789,0.22548215,0.211034833,0.237477752,0.380371218,0.171116196,0.403364793,0.507977577,0.103061665,0.348426046,0.034928849,0.005605865,0.056921087,0,0.053902544,0.003018542,0,1876,1940.5,0.387627696,0.612372304,0.060767591,0,0,0.570175439,0,0.429824561,2004.192308,2010.239583,0.862154354,0.011968634,0.28358209,0.578358209,0.087420043,0.015991471,0.034648188,0,0.004797441,0.152452026,0.495735608,0.323560768,0.023454158,2204.918033,2069.343066,27.98105263,1315178.571,2154,0.491643454,0.508356546,0.441936808,0.174233825,0.144948755,0.192771084,125641.0256,145170.4545,53659.80714,0.116126385,0.046264565,0.533927347,0.512337217,2783,0.610492275,0.10528207,0.160618038,0.06431908,0.059288538,2755,0.406896552,0.316515426,0.090381125,0.297277677,0.047549909,0.035571688,0.052268603,0.160435572
32602,4505,63,0.536293008,1590,0.647798742,0.352201258,0.233333333,0.229559748,0.432704403,2.793710692,3.384466019,0.554716981,0.033074362,0.323862375,0,0.004439512,0.08390677,0.063263041,0.023307436,0.105660377,0.283240844,0.340954495,0.246836848,0.233752048,0.159475696,0.398962316,0.20780994,0.4190899,0.494090909,0.025454545,0.428409091,0.052045455,0,0.097272727,0,0.097272727,0,0,1692,1939,0.544025157,0.455974843,0.060283688,0,0,0.362745098,0,0.637254902,2002.458678,2011.920103,0.908240535,0.008240535,0.637115839,0.250591017,0.039007092,0.010638298,0.062647754,0,0.076241135,0.099881797,0.386524823,0.375295508,0.062056738,2550,2293.296089,26.81214286,1556666.667,2968,0.651280323,0.348719677,0.658823529,0.083018868,0.042774566,0.131034483,135800,164150.9434,64162.33074,0.066592675,0.076165214,0.525956802,0.550208412,2438,0.576702215,0.161197703,0.151763741,0.053322395,0.057013946,2301,0.489352455,0.336375489,0.152976967,0.222077358,0.010430248,0.075184702,0.024337245,0.178617992
32700,6932,13,0.510963647,2501,0.762495002,0.237504998,0.169132347,0.196321471,0.591363455,2.766493403,3.087572103,0.462637046,0.004183497,0.422965955,0,0.002452395,0.107761108,0.068522793,0.055395268,0.076457011,0.183641085,0.368147721,0.316358915,0.231886625,0.203188663,0.390434012,0.1744907,0.400894403,0.472357972,0.05207697,0.381185095,0.094379963,0,0.146456933,0.001374465,0.140348198,0.00473427,0,2684,1939,0.712115154,0.287884846,0.068181818,0,0,0.174863388,0.213114754,0.612021858,2001.268844,2008.169014,0.949232586,0.006936246,0.748882265,0.191505216,0.01266766,0.033532042,0.013412817,0,0.021609538,0.049552906,0.399776453,0.485842027,0.043219076,2039.772727,1867.559524,16.52767857,1389079.67,4507,0.778344797,0.221655203,0.65017311,0.076369452,0.052217855,0.136111111,146287.8788,177321.9814,69380.30871,0.047800029,0.048786349,0.498437876,0.550348474,3958,0.588681152,0.136937847,0.173067206,0.04775139,0.053562405,3853,0.414482222,0.385154425,0.029327797,0.245522969,0.023358422,0.117051648,0.061770049,0.13781469
32801,4042,122,0.535625928,1391,0.665708124,0.334291876,0.185478073,0.237958303,0.539180446,2.818116463,3.307775378,0.669223157,0.024245423,0.256803563,0,0,0.049727857,0.039584364,0.05764473,0.08263236,0.257545769,0.276348342,0.325828798,0.260064649,0.209227153,0.355274758,0.175433441,0.398317665,0.429509057,0.02625361,0.506957207,0.018640063,0.018640063,0.092675243,0,0.088737201,0.003938041,0,1467,1943.226048,0.589503954,0.410496046,0.051806408,0,0,0,0,1,1999.902913,2012.884615,0.922558081,0,0.764144513,0.165644172,0.035446489,0.026584867,0.008179959,0,0.05657805,0.095432856,0.341513292,0.475800954,0.030674847,2537.162162,2300.438596,27.46340206,1252225.519,2155,0.656148492,0.343851508,0.533151905,0.059669303,0.05,0.073555166,124461.2069,151250,52423.13211,0.043112245,0.089476124,0.536856745,0.552619379,1964,0.531568228,0.188391039,0.165478615,0.035132383,0.079429735,1931,0.502330399,0.446400829,0.05592957,0.327809425,0.007250129,0,0.065251165,0.097358881
32802,4624,0,0.545198962,1507,0.662242867,0.337757133,0.227604512,0.231585932,0.477106835,3.068347711,3.70240481,0.600129758,0.001730104,0.283088235,0,0.035899654,0.079152249,0.075475779,0.043252595,0.07266436,0.259299308,0.333477509,0.291306228,0.235404392,0.232994108,0.375200857,0.156400643,0.413278547,0.382911392,0.044529837,0.485985533,0.026446655,0.060126582,0.094936709,0,0.088833635,0.006103074,0,1536,1944.151565,0.680822827,0.319177173,0.018880208,0,0,1,0,0,2000.182927,2012.145669,0.908412036,0.002415989,0.791666667,0.121744792,0.061848958,0.01953125,0.005208333,0,0.030598958,0.048828125,0.402994792,0.451171875,0.06640625,2310.344828,2212.962963,25.60864198,1325561.313,2499,0.805922369,0.194077631,0.540441176,0.117451891,0.049707602,0.261954262,118473.4513,143750,52010.46713,0.108402264,0.02475442,0.560314342,0.464440079,2482,0.570104754,0.160354553,0.158340048,0.021756648,0.089443997,2428,0.527594728,0.406095552,0.121499176,0.312191104,0.009884679,0.037479407,0.032948929,0.079901153
32901,5360,22,0.553544776,1603,0.689332502,0.310667498,0.189644417,0.307548347,0.562694947,3.330006238,3.97918552,0.669029851,0.002238806,0.213992537,0,0.013619403,0.101119403,0.036753731,0.085820896,0.118097015,0.174626866,0.323507463,0.297947761,0.236206458,0.239257564,0.376303077,0.148232901,0.4625,0.408979592,0.01877551,0.512040816,0.054693878,0.005510204,0.078979592,0.001020408,0.073061224,0.00244898,0,1716,1939,0.78415471,0.21584529,0.065850816,0,0,0.601769912,0.053097345,0.345132743,1998.013393,2013.659794,0.926484449,0.010367578,0.913752914,0.058857809,0.006410256,0.008741259,0.004662005,0.007575758,0.037296037,0.063519814,0.312937063,0.527389277,0.058857809,2286.516854,2077.586207,27.52857143,1206310.68,2939,0.818305546,0.181694454,0.548320896,0.079850281,0.044550517,0.208092486,137078.2209,143601.1905,49716.95896,0.038944018,0.026878015,0.529979325,0.496898691,2824,0.506728045,0.145184136,0.257790368,0.039660057,0.050637394,2765,0.454611212,0.352622061,0.10198915,0.307052441,0.006871609,0.075949367,0.013019892,0.142495479
32902,4103,14,0.532537168,1387,0.724585436,0.275414564,0.198269647,0.193222783,0.593366979,2.948089402,3.447761194,0.744333415,0.003412137,0.226175969,0,0,0.026078479,0.031196685,0.023641238,0.103582744,0.176212527,0.390689739,0.305873751,0.373415856,0.15826702,0.339522546,0.128794577,0.546429442,0.369695457,0.007988018,0.603344983,0.018971543,0,0.135796306,0.006240639,0.128557164,0,0,1501,1944.573901,0.793799567,0.206200433,0.075949367,0.359649123,0,0.157894737,0.043859649,0.438596491,1999.507299,2015.458333,0.928834356,0,0.965356429,0.034643571,0,0,0,0,0,0.054630247,0.54497002,0.348434377,0.051965356,3309.322034,2809.322034,33.503125,1275224.215,2271,0.782034346,0.217965654,0.553497441,0.115356885,0.121707539,0.090909091,107392.4731,112261.9048,50224.78674,0.100024637,0.097914006,0.552149851,0.545764155,2119,0.497876357,0.187352525,0.142991977,0.058518169,0.113260972,2059,0.58135017,0.440019427,0.141330743,0.271491015,0,0.04565323,0.034482759,0.067022827
33001,4200,24,0.459285714,1371,0.593727206,0.406272794,0.292487236,0.253829322,0.594456601,3.04595186,3.912776413,0.592857143,0.019285714,0.255714286,0,0,0.132142857,0.104047619,0.019047619,0.104285714,0.22547619,0.359047619,0.292142857,0.23514714,0.157134925,0.482232093,0.125485841,0.40047619,0.525,0.049029126,0.402669903,0.005339806,0.017961165,0.067961165,0,0.067961165,0,0,1432,1941.515152,0.734500365,0.265499635,0.042597765,0,0,0,0.786885246,0.213114754,1997.760664,2012.481752,0.903873745,0.003825921,0.831703911,0.159217877,0,0.009078212,0,0,0.033519553,0.031424581,0.338687151,0.490223464,0.106145251,2443.181818,2325.581395,23.14032258,1567687.747,2710,0.725092251,0.274907749,0.645238095,0.011670314,0.015888779,0,127518.6567,137941.1765,51460.2381,0.075543868,0.044583496,0.385999218,0.658584278,2443,0.559967253,0.186655751,0.171510438,0.03233729,0.049529267,2376,0.514309764,0.368686869,0.145622896,0.292087542,0,0.038299663,0.046717172,0.108585859
33002,4227,66,0.476460847,1537,0.787247885,0.212752115,0.186727391,0.271307742,0.402081978,2.707221861,3.108264463,0.452093683,0.000236574,0.484504377,0,0,0.063165366,0.090844571,0.040690797,0.131298793,0.229477171,0.365507452,0.233025787,0.221313957,0.208295489,0.397214653,0.173175901,0.315353679,0.669297164,0.044636252,0.27595561,0.010110974,0,0.05622688,0,0.05622688,0,0,1537,1939,0.645413142,0.354586858,0,0,0,0,0,0,2005.559846,2012.112069,0.870071259,0,0.794404684,0.151594014,0.043591412,0.010409889,0,0,0,0.054001301,0.423552375,0.466493169,0.055953155,2726.277372,2416.666667,22.32894737,1501308.901,2714,0.714812085,0.285187915,0.642062929,0.056603774,0.021169355,0.121100917,201050.9975,202511.8744,87891.31772,0.031917447,0.049743387,0.470983024,0.578760363,2407,0.634399668,0.105110096,0.135438305,0.024096386,0.100955546,2337,0.473256312,0.328198545,0.145057766,0.266153188,0,0.044929397,0,0.215661104
33100,3948,26,0.492401216,1362,0.776064611,0.223935389,0.174008811,0.335535977,0.540381791,2.87958884,3.185430464,0.533687943,0.012411348,0.352583587,0,0.004305978,0.097011145,0.05141844,0.046099291,0.16514691,0.141084093,0.355876393,0.291793313,0.143449706,0.220532319,0.387141376,0.248876599,0.396656535,0.505576208,0.012214551,0.360329262,0.07488051,0.046999469,0.12267658,0.002655337,0.087626129,0.020446097,0.007434944,1488,1949.420849,0.845814978,0.154185022,0.084677419,0,0.063492063,0,0,0.936507937,2002.020202,2013.472222,0.934371808,0.001787538,0.994623656,0,0,0,0.005376344,0,0.004032258,0,0.219758065,0.715053763,0.061155914,3500.274725,3491.666667,39.19210526,1679959.1,2510,0.86374502,0.13625498,0.635764944,0.068281938,0.065972222,0.080952381,150546.4481,170735.2941,57513.3232,0.037590113,0.026686808,0.425981873,0.600704935,1933,0.578375582,0.142783238,0.166063114,0.029487843,0.083290222,1866,0.606109325,0.533226152,0.072883173,0.083601286,0.01607717,0.033226152,0.041264737,0.219721329
33201,4262,2557,0.618723604,604,0.32781457,0.67218543,0.170529801,0.081125828,0.332781457,2.822847682,2.904040404,0.243782262,0.111919287,0.350305021,0.002346316,0.005161896,0.286485218,0.314406382,0.004458001,0.035194744,0.831534491,0.05326138,0.075551384,0.053291536,0.364681296,0.360501567,0.221525601,0.154622243,0.593683714,0.175347631,0.156493047,0.059863304,0.014612303,0.017204808,0,0.005185011,0.012019797,0,742,1957.248322,0,1,0.185983827,0.630434783,0,0.094202899,0,0.275362319,0,2015.33945,0.324495542,0.011027687,0.049865229,0.037735849,0.043126685,0.212938005,0.656334232,0,0,0.312668464,0.361185984,0.296495957,0.029649596,2275.229358,2261.46789,34.84642857,0,608,-1096491.227,1,0.14265603,0.286423841,0,0.286423841,73888.88889,158673.4694,11878.62506,0.346041056,0.23099851,0.772727273,0.458271237,2064,0.292635659,0.25,0.347868217,0,0.109496124,1974,0.24822695,0.223910841,0.024316109,0.340932118,0.004052685,0.206180344,0.065349544,0.135258359
33203,3320,0,0.54186747,1592,0.358668342,0.641331658,0.493718593,0.137562814,0.331030151,2.085427136,3.101576182,0.386144578,0.086144578,0.355421687,0.009939759,0,0.162349398,0.172590361,0.012048193,0.087951807,0.385240964,0.306927711,0.207831325,0.194805195,0.295238095,0.300865801,0.209090909,0.462048193,0.5375,0.094512195,0.201829268,0.152439024,0.013719512,0.066158537,0.017378049,0.042682927,0.006097561,0,1798,1953.068862,0.081030151,0.918969849,0.114571746,0.5,0,0.276699029,0.145631068,0.077669903,2016,2013.473783,0.773333333,0.032424242,0.22080089,0.226362625,0.070634038,0.044493882,0.437708565,0,0.058954394,0.309232481,0.462736374,0.169076752,0,2305.797101,2166.666667,40.56285714,1441780.822,1775,0.121126761,0.878873239,0.534638554,0.218592965,0,0.237867396,57183.90805,146542.5532,51277.89157,0.178313253,0.086547507,0.631232361,0.455315146,1942,0.572090628,0.139546859,0.197734295,0.011328527,0.079299691,1933,0.550957062,0.439730988,0.111226073,0.27056389,0,0.062596999,0.006207967,0.109674082
33204,4402,0,0.426169923,1739,0.525589419,0.474410581,0.274295572,0.119033928,0.420356527,2.53133985,2.991247265,0.356201726,0.1026806,0.296228987,0.002271695,0,0.242616992,0.216265334,0.022944116,0.049068605,0.376646979,0.299636529,0.251703771,0.244872592,0.207893101,0.390926041,0.156308266,0.501363017,0.395721925,0.170890491,0.210648686,0.213671239,0.009067659,0.157870263,0.078353871,0.047895838,0.031620553,0,1956,1953.907057,0,1,0.110940695,0.622119816,0,0.101382488,0,0.276497696,0,2009.347826,0.778716602,0.002511989,0.154907975,0.095092025,0.047034765,0.095092025,0.604294479,0.003578732,0.056237219,0.380879346,0.457055215,0.105828221,0,2231.060606,2173.762376,25.70790698,0,1843,-361729.0646,1,0.41867333,0.264519839,0,0.264519839,99166.66667,95689.65517,40781.75829,0.207632894,0.080804249,0.405918058,0.674886191,2423,0.430870821,0.187371028,0.241848948,0.031366075,0.108543128,2369,0.596876319,0.444913466,0.151962854,0.297171802,0.003799071,0.037990713,0.013507809,0.050654285
35101,4035,6,0.460966543,1556,0.564267352,0.435732648,0.219794344,0.210796915,0.373393316,2.58933162,2.900911162,0.306071871,0.037918216,0.437918216,0,0,0.218091698,0.195539033,0.018339529,0.110532838,0.231722429,0.432713755,0.20669145,0.144073569,0.251702997,0.389986376,0.214237057,0.312515489,0.559959606,0.095682908,0.238071194,0.092148447,0.014137844,0.13632921,0.024741227,0.065892451,0.012370613,0,1679,1943.762755,0.398457584,0.601542416,0.073257892,0,0,0.406504065,0,0.593495935,1989,2011.604651,0.898275431,0,0.496724241,0.385348422,0.100059559,0.017867778,0,0,0,0.200119119,0.292435974,0.490768314,0.016676593,2556.053812,2517.073171,20.66570397,1227118.644,2256,0.453457447,0.546542553,0.559107807,0.16066838,0.077419355,0.215811966,114565.2174,139179.1045,58004.80793,0.140738879,0.138055222,0.457382953,0.680672269,2154,0.577994429,0.17270195,0.157381616,0.024605385,0.06731662,2154,0.60538533,0.467966574,0.137418756,0.163416899,0.054781801,0,0.130454968,0.045961003
35102,4760,5,0.543067227,1328,0.84563253,0.15436747,0.096385542,0.399096386,0.428463855,3.580572289,3.907390917,0.609663866,0.010714286,0.25987395,0.006092437,0.015546218,0.098109244,0.006932773,0.059243697,0.144537815,0.168277311,0.40987395,0.218067227,0.32707088,0.189581554,0.346712212,0.136635354,0.442647059,0.397722197,0.008709245,0.535283609,0.058284949,0,0.050022331,0,0.050022331,0,0,1348,1945.850575,0.782379518,0.217620482,0.014836795,0,0,1,0,0,1996.715976,2008.021583,0.948268581,0,0.96810089,0.018545994,0,0,0.013353116,0,0,0.015578635,0.278189911,0.62537092,0.080860534,2703.846154,2667.721519,27.83653846,1197389.241,2770,0.732851986,0.267148014,0.581932773,0.034638554,0.03946102,0.017301038,171182.266,188552.6316,52725.48319,0.028571429,0.019607843,0.535067873,0.48453997,2574,0.541181041,0.208236208,0.095182595,0.071872572,0.083527584,2463,0.603329273,0.514413317,0.088915956,0.227771011,0.036540804,0.020300447,0.006902152,0.105156313
35201,5497,0,0.487720575,1842,0.710640608,0.289359392,0.182410423,0.280673181,0.518458198,2.984256243,3.530939649,0.55193742,0.008732036,0.300891395,0.002183009,0,0.13625614,0.092232127,0.065490267,0.088593778,0.212661452,0.348008004,0.285246498,0.289851767,0.252223489,0.296237172,0.161687571,0.420047299,0.437220167,0.049445201,0.46739342,0.045941211,0,0.102783726,0,0.100642398,0.002141328,0,1916,1947.608696,0.754071661,0.245928339,0.038622129,0,0,0.621621622,0.378378378,0,1996.755952,2011.346154,0.884889457,0.001644436,0.743215031,0.177453027,0.027661795,0.016701461,0.034968685,0,0.019311065,0.113778706,0.426931106,0.435281837,0.004697286,2069.620253,2021.505376,26.0773913,1131309.148,3268,0.780293758,0.219706242,0.594506094,0.089576547,0.066234701,0.161147903,117724.8677,118447.1366,50506.51264,0.084773513,0.089416593,0.497508062,0.591908531,3106,0.47939472,0.167095943,0.210560206,0.04636188,0.09658725,3083,0.580603308,0.464158287,0.116445021,0.193642556,0.014271813,0.018488485,0.046707752,0.146286085
35202,4796,45,0.429941618,1823,0.576522216,0.423477784,0.297860669,0.213384531,0.411409764,2.606143719,3.311132255,0.353211009,0.025646372,0.410341952,0.007297748,0.033361134,0.170141785,0.158048374,0.027314429,0.111968307,0.250625521,0.375104254,0.23498749,0.283570702,0.213886063,0.360376399,0.142166836,0.31588824,0.573419078,0.068381565,0.288745981,0.053376206,0.01607717,0.17920686,0,0.158628081,0.00943194,0.011146838,1893,1949.382911,0.370817334,0.629182666,0.036978341,0.328571429,0,0,0,0.671428571,1996.272727,2013.308824,0.894460764,0,0.388800845,0.341257264,0.131537242,0.053354464,0.085050185,0,0.079767565,0.278394083,0.351822504,0.290015848,0,2096.638655,1982.323232,26.5302139,1064705.882,2735,0.462157221,0.537842779,0.570266889,0.093801426,0.035502959,0.128160418,94078.94737,106370.1923,46427.77314,0.056505421,0.043605597,0.463065408,0.580540189,2934,0.3933197,0.233469666,0.216428085,0.040558964,0.116223586,2915,0.47238422,0.387307033,0.085077187,0.329331046,0.027444254,0.029845626,0.022984563,0.118010292
35300,7537,29,0.506302242,2632,0.656155015,0.343844985,0.22112462,0.287234043,0.434650456,2.852583587,3.530978576,0.648533899,0.005307151,0.28273849,0.000530715,0,0.062889744,0.069391004,0.060634205,0.116226615,0.179514396,0.394719384,0.2489054,0.263379334,0.229384046,0.32228206,0.184954561,0.439830171,0.391949153,0.056638418,0.481214689,0.056355932,0.013841808,0.12019774,0,0.12019774,0,0,2886,1948.964539,0.714285714,0.285714286,0.088011088,0.688976378,0,0.311023622,0,0,2001.260504,2016.093851,0.923760776,0.013604526,0.82986833,0.080734581,0.05024255,0,0.039154539,0,0.033957034,0.0997921,0.295218295,0.544698545,0.026334026,2815,2779.761905,27.655,1168032.787,4195,0.761382598,0.238617402,0.556587502,0.126899696,0.082446809,0.238031915,131644.1441,149845.679,50654.66366,0.040068993,0.018301611,0.500732064,0.517569546,4023,0.571215511,0.185185185,0.164305245,0.00695998,0.072334079,3766,0.434944238,0.375730218,0.05921402,0.251991503,0.010886883,0.014869888,0.016728625,0.270578864
35400,7769,8,0.483846055,2417,0.693835333,0.306164667,0.198593297,0.318990484,0.528754655,3.211005379,3.784734645,0.373407131,0.009138885,0.393615652,0,0,0.223838332,0.073111083,0.037713992,0.154846184,0.221392715,0.352168876,0.233878234,0.321204942,0.158740904,0.350990015,0.169064139,0.323078903,0.549892991,0.067549492,0.309925094,0.06153023,0.011102194,0.07223114,0,0.05765115,0.009898341,0.001605136,2443,1947.170578,0.820024824,0.179975176,0.010642652,1,0,0,0,0,2001.436782,2015.281385,0.883635889,0.018022724,0.864510847,0.072042571,0.056897257,0.006549325,0,0,0.006139992,0.081457225,0.474416701,0.40523946,0.032746623,2766.666667,2602.564103,24.67682927,1125779.626,3872,0.761105372,0.238894628,0.498391041,0.183285064,0.208879919,0.066666667,121560.6509,146448.8636,54406.48732,0.101814905,0.10590356,0.514195584,0.591707977,3968,0.49546371,0.192540323,0.216733871,0.003024194,0.092237903,3847,0.574993501,0.470756434,0.104237068,0.30959189,0.044970107,0,0.002599428,0.067845074
40100,4342,40,0.562874251,1732,0.447459584,0.552540416,0.322170901,0.237297921,0.303117783,2.483833718,3.509677419,0.329341317,0.004375864,0.490557347,0,0,0.175725472,0.168355596,0.045140488,0.102026716,0.317365269,0.356287425,0.179180101,0.097533314,0.229373405,0.405160193,0.267933088,0.26416398,0.6447178,0.047515678,0.244573082,0.063193439,0,0.047756874,0,0.038109021,0.009647853,0,1992,1939,0.311200924,0.688799076,0.130522088,0.096153846,0,0.096153846,0.380769231,0.426923077,2011.617647,2012.180851,0.837606838,0.008547009,0.16064257,0.441767068,0.197791165,0.170180723,0.029618474,0,0.091365462,0.317269076,0.281124498,0.227911647,0.082329317,2043.032787,1971.212121,25.295,1783898.305,1987,0.4343231,0.5656769,0.457623215,0.188799076,0.020408163,0.264878458,130981.5951,145833.3333,77136.84938,0.070664807,0.052415211,0.559438164,0.492977047,2766,0.640274765,0.192335503,0.131959508,0.007953724,0.0274765,2726,0.352898019,0.290902421,0.061995598,0.307776963,0.014306676,0.070066031,0.011738811,0.2432135
40200,5460,28,0.548351648,2404,0.508735441,0.491264559,0.352329451,0.198003328,0.407237937,2.259567388,3.111201962,0.40989011,0.012820513,0.476007326,0,0,0.101282051,0.08040293,0.032417582,0.114835165,0.265567766,0.314285714,0.272893773,0.158818098,0.154893813,0.456140351,0.230147738,0.36959707,0.647927314,0.02725724,0.26954382,0.043157297,0.012114329,0.161839864,0.004353587,0.123604013,0.021767935,0.012114329,2594,1939,0.425956739,0.574043261,0.073245952,0,0,0,0.531578947,0.468421053,2000.441989,2012.555831,0.853049229,0.022961058,0.272937548,0.395913647,0.16075559,0.161912105,0.00848111,0,0.051272167,0.16769468,0.369313801,0.397841172,0.01387818,2420.424403,2383.823529,25.90098522,1761467.89,2272,0.516725352,0.483274648,0.416117216,0.287437604,0.178710938,0.368115942,137068.9655,205752.7627,97995.6044,0.04047619,0.017523018,0.543213543,0.474309474,3308,0.649032648,0.107013301,0.214631197,0.004232164,0.025090689,3296,0.518203883,0.423240291,0.094963592,0.202366505,0.047330097,0.034283981,0.005461165,0.192354369
42601,4261,5,0.49823985,1703,0.541984733,0.458015267,0.340575455,0.237815619,0.435114504,2.499119201,3.036836403,0.372682469,0.037784558,0.433701009,0,0,0.155831964,0.064069467,0.015019948,0.11499648,0.267777517,0.360478761,0.241727294,0.159770462,0.252189671,0.355481728,0.23255814,0.293593053,0.672146772,0.027877055,0.210388373,0.089587801,0,0.050512271,0,0.047176555,0.003335716,0,1984,1939,0.286553142,0.713446858,0.141633065,0.217081851,0.355871886,0,0.09252669,0.334519573,2001.347518,2010.692771,0.846900142,0,0.196068548,0.489919355,0.172379032,0.125504032,0.016129032,0,0.060987903,0.258064516,0.384072581,0.287298387,0.009576613,1889.484979,1749.273256,26.87910959,1493750,1914,0.368338558,0.631661442,0.449190331,0.245449207,0.098360656,0.304526749,101269.5313,132375,56860.5257,0.127904248,0.092224979,0.547146402,0.545078577,2195,0.512072893,0.124373576,0.235079727,0.011389522,0.117084282,2136,0.353464419,0.311329588,0.042134831,0.395599251,0.034644195,0.021067416,0.075842697,0.119382022
42602,2615,0,0.51166348,1263,0.513855899,0.486144101,0.39746635,0.200316706,0.425178147,2.070467142,2.836671803,0.422179732,0.002676864,0.471892925,0,0,0.103250478,0.049713193,0.081835564,0.073040153,0.161759082,0.401147228,0.282217973,0.093866171,0.167286245,0.387081784,0.351765799,0.245506692,0.637650979,0.026239067,0.265722616,0.070387339,0,0.101624323,0,0.097459392,0,0,1530,1939,0.451306413,0.548693587,0.174509804,0.34082397,0,0.269662921,0.157303371,0.232209738,1995.47619,2013.82,0.861264822,0.001976285,0.307189542,0.467973856,0.084313725,0.10130719,0.039215686,0,0.090849673,0.230065359,0.32745098,0.273202614,0.078431373,2208.333333,2069.767442,19.63571429,1541322.314,1381,0.575669804,0.424330196,0.528107075,0.22327791,0.168421053,0.268398268,147469.3252,203510.1691,93747.72467,0.047801147,0.032622334,0.47553325,0.557089084,1542,0.69844358,0.061608301,0.145914397,0.025940337,0.068093385,1519,0.368663594,0.240289664,0.12837393,0.285055958,0.011849901,0.025674786,0.007241606,0.301514154
